test_size,kernel,gamma_label,gamma,classifier,components,sample_seed,n_train,n_test,accuracy,macro_f1,clf_seconds,kpca_seconds
0.6,cosine,-,,RF,10,2,4134,6202,0.9616,0.7299,1.2,0.6
0.6,cosine,-,,NB,10,2,4134,6202,0.8633,0.5176,0.0,0.6
0.6,cosine,-,,KNN,10,2,4134,6202,0.9534,0.7288,0.0,0.6
0.6,cosine,-,,SVM,10,2,4134,6202,0.9252,0.369,0.6,0.6
0.6,linear,-,,LR,15,2,4134,6202,0.9183,0.4259,0.3,0.6
0.6,linear,-,,SGD,15,2,4134,6202,0.8984,0.3668,0.3,0.6
0.6,linear,-,,DT,15,2,4134,6202,0.9629,0.6952,0.2,0.6
0.6,linear,-,,RF,15,2,4134,6202,0.9724,0.7339,1.1,0.6
0.6,linear,-,,NB,15,2,4134,6202,0.672,0.4794,0.0,0.6
0.6,linear,-,,KNN,15,2,4134,6202,0.9528,0.7099,0.1,0.6
0.6,linear,-,,SVM,15,2,4134,6202,0.9245,0.3944,0.8,0.6
0.6,poly,default,0.014492753623188406,LR,15,2,4134,6202,0.8865,0.2174,0.6,0.8
0.6,poly,default,0.014492753623188406,SGD,15,2,4134,6202,0.8449,0.1436,1.4,0.8
0.6,poly,default,0.014492753623188406,DT,15,2,4134,6202,0.946,0.6406,0.1,0.8
0.6,poly,default,0.014492753623188406,RF,15,2,4134,6202,0.9573,0.7045,1.2,0.8
0.6,poly,default,0.014492753623188406,NB,15,2,4134,6202,0.1154,0.2226,0.0,0.8
0.6,poly,default,0.014492753623188406,KNN,15,2,4134,6202,0.9442,0.6283,0.1,0.8
0.6,poly,default,0.014492753623188406,SVM,15,2,4134,6202,0.8078,0.0707,0.9,0.8
0.6,rbf,default,0.014492753623188406,LR,15,2,4134,6202,0.8997,0.2046,0.1,1.3
0.6,rbf,default,0.014492753623188406,SGD,15,2,4134,6202,0.9033,0.2142,0.1,1.3
0.6,rbf,default,0.014492753623188406,DT,15,2,4134,6202,0.9474,0.6726,0.1,1.3
0.6,rbf,default,0.014492753623188406,RF,15,2,4134,6202,0.9602,0.7091,1.3,1.3
0.6,rbf,default,0.014492753623188406,NB,15,2,4134,6202,0.7836,0.4351,0.0,1.3
0.6,rbf,default,0.014492753623188406,KNN,15,2,4134,6202,0.9479,0.6783,0.0,1.3
0.6,rbf,default,0.014492753623188406,SVM,15,2,4134,6202,0.9215,0.2603,0.6,1.3
0.6,sigmoid,default,0.014492753623188406,LR,15,2,4134,6202,0.9049,0.2114,0.1,0.8
0.6,sigmoid,default,0.014492753623188406,SGD,15,2,4134,6202,0.901,0.2437,0.1,0.8
0.6,sigmoid,default,0.014492753623188406,DT,15,2,4134,6202,0.9542,0.697,0.1,0.8
0.6,sigmoid,default,0.014492753623188406,RF,15,2,4134,6202,0.9666,0.7366,1.1,0.8
0.6,sigmoid,default,0.014492753623188406,NB,15,2,4134,6202,0.8512,0.5449,0.0,0.8
0.6,sigmoid,default,0.014492753623188406,KNN,15,2,4134,6202,0.9594,0.7556,0.1,0.8
0.6,sigmoid,default,0.014492753623188406,SVM,15,2,4134,6202,0.9357,0.5219,0.6,0.8
0.6,cosine,-,,LR,15,2,4134,6202,0.9089,0.221,0.1,0.6
0.6,cosine,-,,SGD,15,2,4134,6202,0.9102,0.2235,0.1,0.6
0.6,cosine,-,,DT,15,2,4134,6202,0.9521,0.7208,0.2,0.6
0.6,cosine,-,,RF,15,2,4134,6202,0.9631,0.7257,1.2,0.6
0.6,cosine,-,,NB,15,2,4134,6202,0.8539,0.5372,0.0,0.6
0.6,cosine,-,,KNN,15,2,4134,6202,0.9547,0.734,0.1,0.6
0.6,cosine,-,,SVM,15,2,4134,6202,0.9281,0.4086,0.6,0.6
