test_size,kernel,gamma_label,gamma,classifier,components,sample_seed,n_train,n_test,accuracy,macro_f1,clf_seconds,kpca_seconds
0.6,poly,default,0.014492753623188406,LR,15,0,4134,6202,0.8771,0.277,0.8,0.6
0.6,poly,default,0.014492753623188406,SGD,15,0,4134,6202,0.8473,0.2076,1.2,0.6
0.6,poly,default,0.014492753623188406,DT,15,0,4134,6202,0.9337,0.6989,0.1,0.6
0.6,poly,default,0.014492753623188406,RF,15,0,4134,6202,0.9655,0.7164,1.1,0.6
0.6,poly,default,0.014492753623188406,NB,15,0,4134,6202,0.1277,0.2882,0.0,0.6
0.6,poly,default,0.014492753623188406,KNN,15,0,4134,6202,0.9447,0.6224,0.1,0.6
0.6,poly,default,0.014492753623188406,SVM,15,0,4134,6202,0.8388,0.1633,0.7,0.6
0.6,poly,0.05,0.05,LR,15,0,4134,6202,0.8813,0.306,1.3,0.7
0.6,poly,0.05,0.05,SGD,15,0,4134,6202,0.8604,0.2484,0.6,0.7
0.6,poly,0.05,0.05,DT,15,0,4134,6202,0.9157,0.5702,0.1,0.7
0.6,poly,0.05,0.05,RF,15,0,4134,6202,0.9305,0.5645,1.0,0.7
0.6,poly,0.05,0.05,NB,15,0,4134,6202,0.1104,0.2357,0.0,0.7
0.6,poly,0.05,0.05,KNN,15,0,4134,6202,0.9408,0.615,0.1,0.7
0.6,poly,0.05,0.05,SVM,15,0,4134,6202,0.8275,0.152,0.7,0.7
0.6,poly,0.1,0.1,LR,15,0,4134,6202,0.8841,0.3212,2.2,0.7
0.6,poly,0.1,0.1,SGD,15,0,4134,6202,0.851,0.2348,0.4,0.7
0.6,poly,0.1,0.1,DT,15,0,4134,6202,0.7119,0.4386,0.1,0.7
0.6,poly,0.1,0.1,RF,15,0,4134,6202,0.9479,0.5712,1.0,0.7
0.6,poly,0.1,0.1,NB,15,0,4134,6202,0.1048,0.2264,0.0,0.7
0.6,poly,0.1,0.1,KNN,15,0,4134,6202,0.9395,0.6184,0.1,0.7
0.6,poly,0.1,0.1,SVM,15,0,4134,6202,0.8246,0.1483,0.8,0.7
0.6,sigmoid,0.001,0.001,LR,15,0,4134,6202,0.8702,0.1401,0.1,0.7
0.6,sigmoid,0.001,0.001,SGD,15,0,4134,6202,0.8837,0.1619,0.1,0.7
0.6,sigmoid,0.001,0.001,DT,15,0,4134,6202,0.9618,0.737,0.1,0.7
0.6,sigmoid,0.001,0.001,RF,15,0,4134,6202,0.9739,0.798,1.0,0.7
0.6,sigmoid,0.001,0.001,NB,15,0,4134,6202,0.837,0.5077,0.0,0.7
0.6,sigmoid,0.001,0.001,KNN,15,0,4134,6202,0.9592,0.7414,0.0,0.7
0.6,sigmoid,0.001,0.001,SVM,15,0,4134,6202,0.9299,0.4778,0.6,0.7
0.6,sigmoid,0.005,0.005,LR,15,0,4134,6202,0.8805,0.1559,0.1,0.7
0.6,sigmoid,0.005,0.005,SGD,15,0,4134,6202,0.8831,0.1603,0.1,0.7
0.6,sigmoid,0.005,0.005,DT,15,0,4134,6202,0.9574,0.7405,0.1,0.7
0.6,sigmoid,0.005,0.005,RF,15,0,4134,6202,0.9726,0.7881,1.0,0.7
0.6,sigmoid,0.005,0.005,NB,15,0,4134,6202,0.8196,0.5132,0.0,0.7
0.6,sigmoid,0.005,0.005,KNN,15,0,4134,6202,0.9597,0.7402,0.0,0.7
0.6,sigmoid,0.005,0.005,SVM,15,0,4134,6202,0.9328,0.4866,0.5,0.7
0.6,sigmoid,default,0.014492753623188406,LR,15,0,4134,6202,0.8957,0.1981,0.1,0.7
0.6,sigmoid,default,0.014492753623188406,SGD,15,0,4134,6202,0.8842,0.1846,0.1,0.7
0.6,sigmoid,default,0.014492753623188406,DT,15,0,4134,6202,0.9532,0.704,0.1,0.7
0.6,sigmoid,default,0.014492753623188406,RF,15,0,4134,6202,0.9728,0.7799,1.1,0.7
0.6,sigmoid,default,0.014492753623188406,NB,15,0,4134,6202,0.8813,0.5593,0.0,0.7
0.6,sigmoid,default,0.014492753623188406,KNN,15,0,4134,6202,0.9592,0.7433,0.1,0.7
0.6,sigmoid,default,0.014492753623188406,SVM,15,0,4134,6202,0.9331,0.5054,0.5,0.7
0.6,sigmoid,0.05,0.05,LR,15,0,4134,6202,0.8991,0.3611,0.1,0.8
0.6,sigmoid,0.05,0.05,SGD,15,0,4134,6202,0.9045,0.2323,0.1,0.8
0.6,sigmoid,0.05,0.05,DT,15,0,4134,6202,0.9637,0.7571,0.1,0.8
0.6,sigmoid,0.05,0.05,RF,15,0,4134,6202,0.9755,0.7918,1.1,0.8
0.6,sigmoid,0.05,0.05,NB,15,0,4134,6202,0.8813,0.5569,0.0,0.8
0.6,sigmoid,0.05,0.05,KNN,15,0,4134,6202,0.9624,0.7715,0.0,0.8
0.6,sigmoid,0.05,0.05,SVM,15,0,4134,6202,0.941,0.5467,0.5,0.8
0.6,sigmoid,0.1,0.1,LR,15,0,4134,6202,0.9063,0.3261,0.1,0.8
0.6,sigmoid,0.1,0.1,SGD,15,0,4134,6202,0.9008,0.2972,0.1,0.8
0.6,sigmoid,0.1,0.1,DT,15,0,4134,6202,0.9542,0.7303,0.1,0.8
0.6,sigmoid,0.1,0.1,RF,15,0,4134,6202,0.9698,0.7719,1.1,0.8
0.6,sigmoid,0.1,0.1,NB,15,0,4134,6202,0.8805,0.5675,0.0,0.8
0.6,sigmoid,0.1,0.1,KNN,15,0,4134,6202,0.9589,0.7687,0.0,0.8
0.6,sigmoid,0.1,0.1,SVM,15,0,4134,6202,0.9366,0.5532,0.5,0.8
